geoid,county_state,year,population,median_income,median_monthly_rent_cost,median_monthly_home_cost,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_highschool,prop_GED,prop_some_college,prop_college_no_degree,prop_associates,prop_bachelors,prop_masters,prop_professional,prop_doctoral,prop_poverty
10,Delaware,2012,917092,58415,960,1215,0.5151075355580466,0.4848924644419535,0.697088187444662,0.21475489918132531,0.0031272762165627877,0.03340122910242375,1.570180527144496e-4,0.025352963497664357,0.0261184265046473,0.2798183675712725,0.03524826547173349,0.06230076364506346,0.14039009912513822,0.07166204341331885,0.18092277550386995,0.08406076830064725,0.015945374483521173,0.014391896697768553,0.1204697677656056
11,District of Columbia,2012,632323,66583,1235,1925,0.5270834684172487,0.4729165315827512,0.3964065833442718,0.49535443120050987,0.0035709597784676504,0.034567776278895436,8.539939239913779e-5,0.04491533599125763,0.02509951401419844,0.157383665771015,0.027087964216403394,0.035906454834812564,0.10387208183268075,0.032040970944028975,0.22957197558306466,0.17629700749207677,0.08674018442385178,0.037025829804951185,0.18178018593967074
12,Florida,2012,19317568,45040,954,992,0.511273831157214,0.488726168842786,0.7631662536402097,0.1607758802764406,0.0026644658375215764,0.02526467099792272,6.009555654210716e-4,0.023779442629631223,0.02374833105285303,0.2560280491037043,0.04168154216751839,0.06392240612920251,0.14359221925588506,0.0915893936697718,0.17253996242672498,0.06476150656554806,0.020161811384647534,0.01083773266782916,0.1712404280792592
13,Georgia,2012,9919945,47209,837,1039,0.5109798491826315,0.48902015081736844,0.604120889783159,0.3088088694040138,0.0024361022162925298,0.03397347465132115,2.9052580432653607e-4,0.030021638224808706,0.020348499916078164,0.23306976222696452,0.04970847170087688,0.057054066639412176,0.1572912993739067,0.07074491890644329,0.17813645504461542,0.07317471179002343,0.019234246712674492,0.011672062909773795,0.1915063056611921
15,Hawaii,2012,1392313,66259,1379,1646,0.49638048341141683,0.5036195165885832,0.24940656303575418,0.018396007219640985,0.0022645770024412614,0.38185594762097314,0.10443628695559116,0.011131836016757726,0.23250878214884152,0.2567634973290447,0.026035382413384284,0.05211696967596749,0.16797457893205892,0.10048084546473153,0.19593586346887107,0.06990163617671674,0.023609627830440804,0.011111216122132018,0.11589066215023046
16,Idaho,2012,1595728,45489,702,913,0.4994685811115679,0.5005314188884321,0.9139220468651299,0.005489030712001043,0.013012242687976898,0.012917615032135803,0.0010565710446893205,0.028833861409964606,0.024768632248102433,0.22630249628253155,0.050618788174402095,0.08699666069633664,0.18925024635016677,0.09014243877778721,0.1728104456420211,0.05619252240848511,0.014738552863092499,0.010895687736599834,0.1587302804004571
17,Illinois,2012,12875255,55137,868,1215,0.5093958915765163,0.4906041084234837,0.7268700309236594,0.14395334306000154,0.0020825995290967053,0.04799314654350535,3.2861485073499517e-4,0.05680493318384762,0.02196733190915442,0.23438761662574434,0.03588115054571881,0.066126643684728,0.14770586623623727,0.07559842713340915,0.196795030199576,0.08779252461912432,0.020459767294726715,0.011273067376104041,0.1471774841343136
18,Indiana,2012,6537334,46974,715,834,0.507881194382909,0.492118805617091,0.8433105911369987,0.0915007555067555,0.002492606313215754,0.016480112535171065,4.319803760982688e-4,0.024090860280352816,0.02169309385140793,0.30111254059119713,0.051965613019096996,0.06614223833211223,0.14089711365768898,0.08123637952813136,0.15031976339962302,0.06073225993790526,0.013057424201526311,0.010085897341517594,0.1561430071756488
19,Iowa,2012,3074186,50957,661,817,0.5042242076439096,0.4957757923560904,0.9166481793879746,0.0298160228431201,0.002652084161465832,0.018385029402905356,7.351539562017392e-4,0.012253650234566158,0.019509880013766245,0.28416396128999954,0.03868545449100709,0.07782353694882604,0.14073980617508258,0.11118398541379376,0.1808209453837102,0.05768699254243878,0.014601424747164079,0.010180692815341045,0.12691844093839572
20,Kansas,2012,2885905,50241,711,892,0.5028883487155675,0.49711165128443247,0.8554973223304302,0.05801091858533112,0.009039452095616454,0.024886820598737657,7.84156096614407e-4,0.020077930493207503,0.03170339980006272,0.2319560074365723,0.0414432188507662,0.08020452720660533,0.1642711772712245,0.08043369986646802,0.1947693889730918,0.08043477327471094,0.017914110166034787,0.010786142728947245,0.13979481173232383
21,Kentucky,2012,4380415,41724,636,732,0.508051406088236,0.49194859391176404,0.8776832788674133,0.07866469272888528,0.0018584997083609658,0.012646518651771578,4.905927862999283e-4,0.008747116426183364,0.01990930083108564,0.2726890256760352,0.0682305096201244,0.06544832310836356,0.14135496945794884,0.07211541900914371,0.12910374213794698,0.06312671161361026,0.0158755302829777,0.009626426649851591,0.19382553236876995
22,Louisiana,2012,4601893,42944,747,689,0.5113124099147894,0.48868759008521057,0.6283296895429772,0.322310623041431,0.005552280333332392,0.015692672558879576,4.800198526997477e-4,0.010581949645504579,0.01705276502517551,0.2891118055082061,0.05345564182857409,0.052430565371906185,0.16236951644795375,0.05323712293433956,0.1440904275752884,0.051646957282383284,0.015115387621586474,0.00868654179714329,0.19949735436718405
23,Maine,2012,1329192,46709,744,933,0.5104439388741431,0.4895560611258569,0.9512004285310174,0.010242312623007059,0.006068348289788082,0.010844182029383264,1.1736453424335987e-4,0.0018876129257473714,0.019639751066813524,0.29402006510970763,0.05366851915013141,0.06269158842977475,0.13536293435070332,0.09052846992187047,0.18104110063494108,0.06959853941375921,0.016993359147723854,0.011906861228467916,0.1467277226842485
24,Maryland,2012,5884563,71122,1170,1589,0.5158024478623137,0.48419755213768634,0.580789091730346,0.2924492438945764,0.002917973688105642,0.057697912317363244,4.4812163622005575e-4,0.034493470458214145,0.031204186275174555,0.23112381628519676,0.02945468872533285,0.059519880366603856,0.13799354755062454,0.0633694474130411,0.20037838593099178,0.11604615653798273,0.02900757401246433,0.02388740563953642,0.10284770765496057
25,Massachusetts,2012,6646144,65339,1036,1621,0.5155457059010458,0.48445429409895424,0.801050353407931,0.07124838101612002,0.001990627949078443,0.05736589517169655,1.3541686728424783e-4,0.040556148046145254,0.027653177541744508,0.23005046077027896,0.02933585040981133,0.050421267218670726,0.11769432049140051,0.07623673657318414,0.2220319979177498,0.11879952833346026,0.029077324826422456,0.02291506688416759,0.11888905621128266
26,Michigan,2012,9883360,46859,748,902,0.5091316111120104,0.4908683888879895,0.793295599876965,0.1404744945038934,0.005702109404089298,0.025102090786938855,1.8505852260769618e-4,0.009506078904340224,0.025734568001165595,0.26566141339594607,0.04006121113097714,0.07605416568872038,0.1628738964310322,0.08698284765273255,0.1604149090064398,0.07401052224899554,0.015684597142010488,0.01018272416719,0.17438119324155402
27,Minnesota,2012,5379139,58906,813,1130,0.5035002813647315,0.4964997186352686,0.8545408475222521,0.05338493762663504,0.010453345786379567,0.04218184359987723,4.3427024287715936e-4,0.013638428008645993,0.02536632721333284,0.23339509834634176,0.031033864112527856,0.06830588345075352,0.15428644746752337,0.10597670925786448,0.2242942014205953,0.07575601042451227,0.020024472720082294,0.011895597132148245,0.11381407273459741
28,Mississippi,2012,2984926,37095,666,625,0.516881825546094,0.48311817445390604,0.592556063366395,0.37643144252152316,0.004218195023930242,0.008014604047135507,1.3367165551172793e-4,0.0076400553983582845,0.01100596798714608,0.24210656245292808,0.06341214915730807,0.05539684764598571,0.17173875294984017,0.08377179952802558,0.1303991489397312,0.05541201526385379,0.012567678956969992,0.008222940969723343,0.24153530573629575
29,Missouri,2012,6021988,45321,706,861,0.5095322342057141,0.49046776579428586,0.82730138286559185,0.11485094291121138,0.004649627332369311,0.01696781860076772,7.439403731790897e-4,0.011768871010702777,0.023717416906177825,0.27008597436997983,0.046238717619191176,0.07568244781281432,0.15200188088350824,0.07149494698955498,0.16661227977346885,0.07073966091905316,0.016234301221207358,0.010520322265331325,0.1623485271003397
30,Montana,2012,1005141,45076,681,804,0.4991170393009538,0.5008829606990463,0.8918818354837779,0.003586561487393311,0.06481478717911218,0.006409051068457062,0.001176949303630038,0.0064926214332118575,0.02563819404441765,0.2445796991714839,0.052776038557304485,0.0682906941188462,0.1844416616916872,0.08385631288495421,0.20219578607102814,0.0620571661546078,0.01896122428178284,0.010812935917410487,0.15521102515414126
31,Nebraska,2012,1855525,50723,692,918,0.5025133048598106,0.49748669514018945,0.8811263658533299,0.04606944126325434,0.008524811037307501,0.019762600881152236,6.612683741798143e-4,0.023041457269505936,0.020814055321270262,0.24262909848969433,0.03440113082355904,0.07925127681645991,0.16149118242649813,0.09753767478548489,0.1931000540223447,0.0694849980280187,0.016596128288154523,0.010536014344092508,0.12991975141373444
32,Nevada,2012,2758931,49760,944,1159,0.4955060492632835,0.5044939507367165,0.6967202151847944,0.08253051634854225,0.01138665664346082,0.07529583016030485,0.006684110621106508,0.08589993733079951,0.04148273371099168,0.24837801158508824,0.039312370357733877,0.0703308954158386,0.19211775021976027,0.07499231246488997,0.14823414873723406,0.05197045378731986,0.015114834932594171,0.008405219483202057,0.16436612698243375
33,New Hampshire,2012,1320718,63280,967,1466,0.5091397255129407,0.4908602744870593,0.9403256410528212,0.012504561912535454,0.0017573774265210286,0.02252032606506461,1.446183061031954e-4,0.004411994082006908,0.018335481154947535,0.2534322299683764,0.040833453819670545,0.05912708464011184,0.1245701899045857,0.09460442251895078,0.21938007333541332,0.09474683193406118,0.01670212407447469,0.01474861476948699,0.10036194549021231
34,New Jersey,2012,8864590,69667,1148,1884,0.5125058237324005,0.4874941762675995,0.689448130144767,0.1362373217486652,0.002433727899429077,0.08744634551626189,2.939786273251216e-4,0.059006338702635996,0.025134157360915732,0.26204823260408716,0.025184846244688686,0.05024720003068097,0.12117826835006461,0.06163155987616525,0.2247528330307114,0.09875917288331047,0.024456669077944217,0.014414436455342655,0.10756766850294529
35,New Mexico,2012,2085538,42558,753,760,0.503784155455331,0.49621584454466905,0.719168387245881,0.020542900680783568,0.0924955575012299,0.013288657411181192,6.861538845132527e-4,0.12231616014668636,0.0315021831297248,0.21934016010820903,0.04554189057067035,0.05732432571508384,0.17862945020693508,0.08229767776936478,0.1488991641733991,0.07863312578565496,0.01635191460895518,0.01729359787698573,0.20845539222350787
36,New York,2012,19570261,56448,1079,1371,0.5152914925355364,0.48470850746446353,0.6523876201753263,0.15567549150213172,0.0037501799286172015,0.07656239229512575,3.809862321202563e-4,0.08400751528045539,0.027235814586223456,0.23151234646512436,0.03746137890830647,0.04609323939024901,0.11940244456681078,0.08479461051178905,0.19018929040123259,0.10304925836008626,0.02698110056221145,0.013652762059363801,0.15867634519061624
37,North Carolina,2012,9752073,45150,756,903,0.5128167108675253,0.4871832891324747,0.6990760836183241,0.21614973554853414,0.011615991799897314,0.023351650464470478,5.709555291474951e-4,0.026244573845991513,0.022991009193635035,0.2272836043423279,0.0440162018329144,0.06411610193897178,0.15604518602261397,0.08660387251973571,0.18028922863478433,0.06719042546683815,0.01419902331058973,0.011956147745652734,0.18034880118345176
38,North Dakota,2012,699628,53585,644,708,0.4888840926892577,0.5111159073107423,0.8950356475155369,0.014582035024327214,0.05331547622450788,0.009629403054194515,0.0017009039089344623,0.005597260258308701,0.020139274014190398,0.2429308326636151,0.03728074006778714,0.06544603235612705,0.1693870330899053,0.12278337817533806,0.1957375345050491,0.0549525664768161,0.016385530591565046,0.012185960375974003,0.11217718847984447
39,Ohio,2012,11544225,46829,700,925,0.5112158676740968,0.48878413232590323,0.8269954890865346,0.12240839034235733,0.0018790347554729747,0.0174007349995344,3.552425563431066e-4,0.007921536525838676,0.023039571733918907,0.30699088732621294,0.038845583856107986,0.06981544557798793,0.13927378120626208,0.08055666942402734,0.1596695851450497,0.06800004015074029,0.014997974446627569,0.00973024879560648,0.1625144444676019
40,Oklahoma,2012,3814820,44312,686,742,0.5046143723688142,0.49538562763118577,0.7354506896786742,0.07151582512412119,0.07288102715200193,0.018487635065350397,0.0010288820966651113,0.023437016687550133,0.07719892419563702,0.26645456241236026,0.049641481095545004,0.07200207762468964,0.16837483758506683,0.07251866967697117,0.1583666203542897,0.057087240940141254,0.01330475795350752,0.008956942353955206,0.17229426651634627
41,Oregon,2012,3899353,49161,862,1193,0.504330846681488,0.4956691533185121,0.8518313166312462,0.017879632851911586,0.012070207544687541,0.03832815341416897,0.0042096727328867125,0.03558436489335538,0.04009665193174355,0.20416450206080458,0.04667239569843534,0.08499939366083632,0.1816603362861801,0.08199539481662357,0.1860675237258269,0.07952025846516844,0.020279425040759465,0.01335518150500866,0.1720571148113709
42,Pennsylvania,2012,12763536,51230,798,971,0.5119430070162375,0.4880569929837625,0.819272888014732,0.10968770723097424,0.0016696000230657084,0.028910170347778232,5.590143671784998e-4,0.019248271012045563,0.020652349004225787,0.3278654712934673,0.039969201663210684,0.055185188019118085,0.10947376619644994,0.07865761369763109,0.16951247881957676,0.07600215935535454,0.019026149921251137,0.013605149288222434,0.13706517967208162
44,Rhode Island,2012,1050292,54554,878,1500,0.5174341992512559,0.48256580074874417,0.8168176088173574,0.06459156120393186,0.004578726677914332,0.03219485628758478,1.913753508548099e-4,0.053817414585658085,0.02780845707669867,0.23282570819252785,0.04591510815405934,0.04947133885838396,0.13106668669649613,0.0879272074814221,0.186590497156279,0.09109173334306746,0.020823534862432977,0.01562045906684394,0.13747057001392451
45,South Carolina,2012,4723723,43107,754,801,0.5139890717554776,0.48601092824452236,0.6702010257587077,0.276706953392483,0.0032425694732735174,0.012692530870247895,3.679301263008013e-4,0.016733834731630114,0.020055155647356968,0.25287186002355616,0.04468913725530014,0.06096491450735115,0.1497536501908862,0.08928784471204614,0.1599293822597677,0.0673057885224596,0.013828461335391114,0.009925701608317765,0.18270164742684147
46,South Dakota,2012,833354,48362,651,778,0.49864883350892897,0.501351166491071,0.8538532244400339,0.015665611492834977,0.08796381849730127,0.011444116185918589,5.519863107394937e-4,0.00930576921692342,0.021215473856248366,0.281652127901935,0.04538923959933271,0.05863580578072064,0.1578803289410831,0.09915817245155174,0.181371396235844,0.05459202045960624,0.013757321437757675,0.012915861339134142,0.13408511643520532
47,Tennessee,2012,6456243,42764,730,807,0.5129123857326932,0.48708761426730685,0.7801075641050066,0.16910128692491902,0.002725114280859627,0.014882649243530641,4.0549898756908625e-4,0.014444623599204677,0.01833326285891036,0.26910602233658554,0.0614949061137934,0.06462025706144141,0.14797324922811694,0.06546818116935123,0.15687541465149213,0.05948705318815544,0.015980498437324527,0.010435900327293633,0.17937278847470312
48,Texas,2012,26059203,50740,831,988,0.503238145848129,0.496761854151871,0.7500678359196173,0.1189378278376357,0.0048367173777340774,0.04036969204315266,8.418523007015986e-4,0.061368108610228796,0.023577965910929817,0.2065549551965821,0.04508638878942336,0.06198136113875097,0.1674024133304056,0.06588127095779786,0.17713403698596597,0.06568365502713512,0.014645909042127703,0.010015265662862342,0.17926362048898178
49,Utah,2012,2855287,57049,851,1156,0.49741374509812847,0.5025862549018715,0.8807899170906462,0.01113618350799762,0.01101395411389468,0.021915485203413878,0.009023611286711284,0.041745365702291926,0.024375483095044385,0.1992432988999808,0.031339123335577444,0.07945727106288479,0.19561271769626554,0.09709047817782476,0.20346059762327617,0.07298388202286553,0.016771104009845644,0.01416895393079414,0.12830165144938382
50,Vermont,2012,626011,52977,860,1159,0.5061045253198426,0.4938954746801574,0.9508650806455478,0.010241034103234608,0.003458405682967232,0.013153123507414407,0,0.002154914210772654,0.02012744185006334,0.2702277053808731,0.03445699256003017,0.04958983602637557,0.11450564205376275,0.0903073470851688,0.21869280925535925,0.09788756357081767,0.023324627311770603,0.01762049716287924,0.11815608424712978
51,Virginia,2012,8185867,61741,1068,1273,0.5095149970064259,0.49048500299357417,0.6915659636297535,0.19255846692842676,0.002812408264145997,0.05737559625632813,6.117861431171555e-4,0.022862575216528683,0.032213203561699696,0.2136337857049691,0.03929086177323432,0.059080440476488916,0.14060888328404877,0.07185046557837337,0.20569920683277002,0.10842495393991317,0.02427932449808039,0.016108223310491308,0.11740158598385289
53,Washington,2012,6897012,57573,954,1356,0.5010260965183184,0.49897390348168164,0.7833699578890105,0.03604908908379455,0.013776255572703077,0.07388199411571272,0.0059672217476205635,0.037011824830810794,0.049943656760347815,0.1983962492189281,0.038637849319146364,0.07892297204887191,0.17481159027856852,0.09647473158354569,0.20332752242373262,0.08008615844777037,0.01971110186512333,0.013612122107020466,0.13535742880661064
54,West Virginia,2012,1855413,40196,607,494,0.5086371605674855,0.49136283943251446,0.9367984378680111,0.033041700149777975,0.001420707950197611,0.0065608034437615774,3.8643687416224854e-4,0.0023735955283271165,0.019418318185762416,0.3389428028523354,0.06703744249541545,0.05713542884166885,0.13244396509491968,0.06306583623990415,0.1136066088515593,0.051195763619994124,0.014182985509191861,0.007470292030325544,0.17769668058569865
55,Wisconsin,2012,5726398,51059,743,1060,0.5035732759057264,0.4964267240942736,0.8674852848160397,0.06274747232029629,0.009108867389238402,0.023717352513744242,1.8615541567316838e-4,0.016789437269292145,0.019965430275716078,0.2887036638238583,0.03510431558545679,0.06735172553364278,0.14454629660860835,0.10035468077433014,0.17850847264132097,0.06628197510748099,0.015953629445509668,0.01068997994380113,0.13230544968055677
56,Wyoming,2012,576412,54901,742,839,0.4921410380075363,0.5078589619924637,0.908721539454418,0.009923457526907837,0.02146901868802176,0.009779463300555853,1.3531987536692503e-4,0.019362886268849366,0.03060831488588024,0.2502769450467525,0.05326270140861338,0.0871208740438177,0.17886187398606612,0.0998970971958986,0.1690782323818324,0.0550293745504565,0.011723569467267983,0.011655317607404802,0.12649324510860369
72,Puerto Rico,2012,3667084,19429,448,290,0.5207982691424576,0.4792017308575424,0.6917389947980466,0.08297846463293451,0.003556776992291423,0.003742210432049007,3.272354819251482e-5,0.0959727129239472,0.12197811667253873,0.23984051885235083,0.027681417617510855,0.016105589446647126,0.1099576216306894,0.09010429922327566,0.17629681222727173,0.046473122196652575,0.011313918582711418,0.008133176708384437,0.4492519315378663
01,Alabama,2013,4833722,42849,694,718,0.515514338640079,0.484485661359921,0.6890090079652905,0.2656549135428144,0.004646316027276703,0.012128128179485704,3.1466435181832966e-4,0.011333709303100178,0.01691326063021415,0.2556160432957044,0.05477008303035207,0.05994983020958025,0.1603613390640119,0.08002301696478038,0.1475814049959587,0.06276184355222703,0.013920241132469391,0.010418090887867635,0.18730944285591605
02,Alaska,2013,735132,72237,1117,1311,0.47437467012726964,0.5256253298727304,0.6635026090552445,0.03411224106691043,0.14325318446211022,0.05682652911313887,0.011962477487036341,0.012933731629149596,0.07740922718641007,0.2296161968101777,0.04926954841470716,0.07089670794256678,0.20372023455720087,0.08318437553360034,0.18164133843716432,0.07125334209428542,0.015661642808202154,0.011159406820141833,0.09329040215268411
04,Arizona,2013,6626624,48510,890,943,0.5022977009107503,0.4977022990892497,0.7897635357008335,0.04194790590200983,0.04350541090002994,0.028931474005466435,0.0019027788508899856,0.06198571097439662,0.031963183666373705,0.20767908391232887,0.04070165812107845,0.0738180469842018,0.17707539029405,0.0862830132180613,0.17077719548962342,0.07364542433753758,0.016591798306778982,0.012521356298436476,0.18626284140764107
05,Arkansas,2013,2959373,40511,659,637,0.5061305215665616,0.4938694784334384,0.7791265244360883,0.15676563920803493,0.005982348287965052,0.013249428172792007,2.122071127904458e-4,0.022624049080666748,0.022039803701662482,0.2912171009174686,0.061658666168835245,0.06676449870262886,0.15741368414126375,0.06111288786602214,0.13402427846323112,0.05166582249555344,0.011791361706664056,0.008555967524660764,0.1967984993074262
06,California,2013,38332521,60190,1224,1612,0.502452604147794,0.49754739585220603,0.6193440551431512,0.0591931065530493,0.00726216259034985,0.13592208036617262,0.003724826760024471,0.12942994278930936,0.04512382579794321,0.18532314013725248,0.022608015069014355,0.05798510945459127,0.16168904792384306,0.07875224597283709,0.195069898746709,0.076951689951403,0.02321838045634605,0.01516135056136596,0.1683507216791511
08,Colorado,2013,5268367,58823,971,1235,0.4977616403716749,0.5022383596283251,0.8381823058264544,0.039776082417948486,0.00827827674116097,0.028633540525935267,0.0015782879210958537,0.047670938641897954,0.03588056792550709,0.1775501638336651,0.03902698595853721,0.06268505094280832,0.1653287273048046,0.08285530136715387,0.23843396927069477,0.10112954882072485,0.021177866591164222,0.017230207996904022,0.1295644090094053
09,Connecticut,2013,3596080,67098,1040,1622,0.5128353651754133,0.4871646348245868,0.7726972147449445,0.10316733776779159,0.0022296500634023716,0.0410363506929768,1.5155391426219662e-4,0.05153973215278859,0.02917816066383395,0.24176991581197535,0.031402072351808995,0.054371956524825425,0.12220061128091136,0.07467970624443529,0.20625640131179993,0.12196129095064931,0.02788162973088632,0.016045414074874812,0.10727751249299569
10,Delaware,2013,925749,57846,999,1137,0.5162954537352997,0.4837045462647003,0.6887460856020369,0.21631025256305975,0.004272216335097311,0.0363370632860527,9.084535873114635e-4,0.02487607332009,0.02854985530635194,0.2781318977974688,0.03426547885601766,0.061454909246820066,0.1351293411462055,0.07666301430771919,0.1716211709780382,0.09188858717228018,0.01774411255617487,0.016310164673749065,0.12365242657626938
11,District of Columbia,2013,646449,67572,1307,1836,0.5264173971960665,0.4735826028039335,0.40850863718560937,0.488057062506091,0.0019676726238264737,0.03552175036236424,1.6087889377197582e-4,0.033538608614136614,0.032245389814200345,0.16027760731456422,0.02563276190139819,0.03475830769027006,0.09884462731836102,0.030502368580220478,0.2272733293010812,0.1948990538923742,0.08905905777746383,0.039758153169659215,0.18887425055738263
12,Florida,2013,19552860,46036,972,935,0.5107821055334104,0.48921789446658953,0.7619234219444112,0.16066969231099695,0.002576554018184552,0.026062069692106424,4.214728689306833e-4,0.02485595457646605,0.02349083458890413,0.25216267273626364,0.04234517151458338,0.06390560615010014,0.1431555746064179,0.09474877096197887,0.17550540555267882,0.06574919960638147,0.019966640916920207,0.010810231167838906,0.17006489823548937
13,Georgia,2013,9992167,47829,850,982,0.5117141256746409,0.488285874325359,0.6039890045872932,0.3098402979053493,0.0021709004663352806,0.03561789950067888,3.6418526631910777e-4,0.026916883995233468,0.021100828278790777,0.23614607275579202,0.04970278911005455,0.05720336233338669,0.15478714100923152,0.07372053771129691,0.1776601425302047,0.07444533303503059,0.019229711447718015,0.011895697456742496,0.18967023059765778
15,Hawaii,2013,1404054,68020,1414,1630,0.4936683346936799,0.5063316653063201,0.2556717904012239,0.021584639907012124,0.0016181713808728153,0.378345847097049,0.09775692387899611,0.009976824253198239,0.23504580308164785,0.25279325098473493,0.02151675742236455,0.05941746197272016,0.1603130733001147,0.10423553213189249,0.20755117965044384,0.0688059105972166,0.020133284300601205,0.015260916988487378,0.1084829438852582
16,Idaho,2013,1612136,46783,725,886,0.49701576045693413,0.5029842395430658,0.915326622567823,0.005642824178605279,0.012281842226710402,0.015411230814273733,0.0011276964226343187,0.026175831319442032,0.024033952470511172,0.22325489902024465,0.05113600398874659,0.08430609345313855,0.1822504671877876,0.09060765087560584,0.18036613499609014,0.05793323329006348,0.014458232584047546,0.00959402622873553,0.15575733569354183
17,Illinois,2013,12882135,56210,885,1156,0.5088719377649745,0.4911280622350255,0.7267751812878843,0.14233354952420543,0.00198530755965529,0.04932295772401081,2.841143956339535e-4,0.05683661908526809,0.022462270423342093,0.2335497136553496,0.03656472529473746,0.06585502227512942,0.14503811819520543,0.07621230289986869,0.19765780956088003,0.090319904255053,0.020840467949355717,0.012360500438404335,0.14673133132114358
18,Indiana,2013,6570902,47529,730,822,0.5086087115589306,0.49139128844106944,0.8415275406633671,0.0918475119549797,0.002152824680690718,0.017783859811027466,4.113590493359968e-4,0.024536966157766467,0.021739937682832586,0.2913409378208404,0.05139034318503686,0.0683861316258325,0.1445932334962248,0.0818260693752591,0.1519342473681233,0.06348292514628236,0.0128306018328305,0.009926286120774645,0.15941340067117993
19,Iowa,2013,3090416,52229,679,806,0.5053190250115195,0.4946809749884805,0.9137630662020906,0.033144405154516415,0.0024689232776428805,0.020525068469746468,5.306728932286138e-4,0.012471136571904884,0.017096727430870148,0.28468610095348756,0.04258764713636386,0.07445746898602235,0.139200886601864,0.11056794270286632,0.1807320323980725,0.05679719958794495,0.014501506149091672,0.012343099298432336,0.12672754682167486
20,Kansas,2013,2893957,50972,745,856,0.50224519576483,0.49775480423517005,0.8555863131345767,0.0581370075643833,0.008375383601069401,0.025300652359381982,4.892954525585557e-4,0.01908805141195947,0.033023296476070656,0.22218543134778324,0.04400449679429837,0.08119918075030241,0.16460990843522774,0.0780199151376943,0.19996208166327983,0.07952810362921207,0.018482251815140096,0.01253922011060405,0.13989932148341835
21,Kentucky,2013,4395295,43399,668,717,0.507867617531929,0.49213238246807095,0.8769773132406358,0.07966791762555187,0.0016913540501832074,0.01210089425169414,4.8460911042376e-4,0.009118159304438041,0.019959752417073255,0.26402255105796113,0.06744191006865058,0.06581578811051941,0.1419168060703136,0.07593275174842813,0.13292353570307683,0.06703800344861092,0.016373961328565,0.009495360490890434,0.18765369539272425
22,Louisiana,2013,4625470,44164,763,680,0.5121654664282764,0.4878345335717235,0.6285406672186826,0.32275963307512534,0.005926316677007958,0.016047450313157366,1.4549872769686108e-4,0.00973436212968628,0.016846071858643553,0.2845537670351598,0.051206056857836954,0.053782686040370044,0.16142911320792638,0.0543418343425131,0.14937431074345636,0.050406708725250604,0.015518424710862337,0.010148030970950976,0.19755754685940277
23,Maine,2013,1328302,46974,760,904,0.5106579678416505,0.48934203215834954,0.9489332998068211,0.010251433785389166,0.0062049142438993544,0.01058418943884749,2.0251418728572268e-4,0.0028690764600218925,0.020954572077735333,0.28147033110333536,0.05696558143825435,0.06095525817590219,0.14076975812453746,0.09614638738230663,0.18082271620882173,0.07092840176023783,0.016784735660330286,0.013643101087884003,0.1396160383111498
24,Maryland,2013,5928814,72483,1210,1540,0.5150536009394122,0.48494639906058784,0.5762257004520634,0.29600591281831407,0.0029061461533453404,0.05978092751771265,5.149427861963624e-4,0.03598392528421367,0.02858244498815446,0.2246352739355329,0.03187821139218867,0.06205139421917679,0.1358635539195377,0.06285911790899597,0.20279985995474656,0.11749418531012883,0.029446331040801493,0.024461386900891606,0.10116705501697518
25,Massachusetts,2013,6692824,66768,1077,1581,0.5150367019960483,0.4849632980039517,0.7964322683518945,0.07088592199645471,0.0020855172644611603,0.0580199031081648,2.3263722458561587e-4,0.042667938078156546,0.029675813976282658,0.22876479843293784,0.029850405935551962,0.04886124137990942,0.11148704774045316,0.07711374773469828,0.2252901594967854,0.12417729779501585,0.027539119548210072,0.025916028835159872,0.11933856111564571
26,Michigan,2013,9895622,48273,768,869,0.5090618861553119,0.4909381138446881,0.7911636075023885,0.13927745016937793,0.00542866330181165,0.026921602300492075,2.2909120821308656e-4,0.010114270735078604,0.026865314782638223,0.25671591705108654,0.04002410728191901,0.07539304124196142,0.16374156452046146,0.0894202589952741,0.1638797073719075,0.07739295245734011,0.015733236823948372,0.011964404890979257,0.17047766521437016
27,Minnesota,2013,5420380,60702,832,1095,0.5035967957966047,0.49640320420339534,0.8479270826030647,0.054336965305015514,0.01091879167143263,0.04317280338278866,3.234090598814105e-4,0.016245171002771022,0.02707577697504603,0.23181311827820705,0.03134239817619381,0.067979157602788165,0.15147962449298535,0.10640439992692872,0.22407340412136334,0.07707697254564407,0.020776544891306474,0.013364163608023843,0.11193935092703654
28,Mississippi,2013,2991207,37963,708,604,0.514833978390663,0.485166021609337,0.5899424546679651,0.3771989033189612,0.004451046015872522,0.009413925549117798,8.959593903063211e-5,0.008116121685994985,0.010787952823057716,0.2479733865547002,0.058201376036092205,0.05872285290830811,0.17085643384390078,0.08419443474910593,0.12867998512729317,0.05394256193767756,0.011961861242616726,0.00914163974699827,0.24048748897631048
29,Missouri,2013,6044171,46931,734,837,0.5102054524929887,0.4897945475070113,0.8279003026221462,0.11453812276323751,0.003771733129324104,0.016979334304075777,9.084785986366037e-4,0.010755982913124067,0.025146045669455747,0.26728252014993764,0.04806113138122538,0.07214518974828299,0.15427287886713137,0.0755884873877117,0.1694942014185813,0.07247504066308187,0.01568607878421153,0.011909471119266926,0.15885763014525314
